repeat,renal_effect_sd,causal_estimated_renal_effect_nt,adjusted_estimated_renal_effect_nt,adjusted_estimated_renal_effect_electrical,adjusted_estimated_renal_effect_competing
140,0.0,0.10880353043067796,0.12972974325516445,0.011036942639725295,-0.04716320149988018
141,0.0,-0.1169601866957378,-0.33690093867587506,-0.2542689100136564,0.259347014719832
142,0.0,0.2089559160377057,0.16093584236123723,-0.08268674848807096,0.00024221153887282743
143,0.0,-0.08052191851668586,-0.07776706170811602,0.04279487854705766,0.07232706441661718
144,0.0,0.0606036470879004,0.022503522142450685,0.0659025624509685,0.14415313988237796
145,0.0,0.0044385605740001645,0.2960227535171082,0.2789652266382495,-0.2894228488844177
146,0.0,0.10521129274647656,0.051124780209087076,-0.23993862493468632,-0.08107922258981526
147,0.0,0.06187835532566641,0.08372568555153151,0.06999938182524465,0.029030412508225356
148,0.0,-0.034006830388729634,-0.1473928563852068,-0.19222276981142802,0.061403014708121255
149,0.0,-0.09657358196176002,-0.11047473227627076,-0.12999353125238908,-0.046494621459227704
150,0.0,-0.11003177306580748,0.07052456263530221,0.21120561809238314,-0.1843783686324909
151,0.0,-0.0657050034415797,-0.08301431642126744,0.07408918180043242,0.11042602857496298
152,0.0,0.1779935107315109,0.08698289107284776,-0.1252541054635541,0.048714815676960455
153,0.0,-0.03616464277943837,-0.003447315944155923,-0.003035375752178118,-0.0975730453266913
154,0.0,-0.09363864065920305,-0.07112206706079882,0.06930095159668825,0.013762052034893946
155,0.0,-0.13153967758837637,-0.13048524002103729,-0.009979934901169676,-0.014273010036973455
156,0.0,-0.07261726070180821,-0.12578657897476947,-0.0758179122743488,0.07954201738647337
157,0.0,0.08442078628091884,0.10946680634306727,-0.1144327428550718,-0.13322936525965745
158,0.0,-0.000828453015243813,-0.21350367944778714,-0.1424205283937796,0.23011405797846068
159,0.0,0.026317892374037255,0.004023619753495305,-0.08253044450704033,-0.014740575934198419
160,0.0,-0.29619433134712714,-0.16809082608574122,0.10041747910687908,-0.15685749577760932
161,0.0,-0.054005793412309655,0.0005237599725904118,0.07871184754711039,-0.03472735207914113
162,0.0,0.04077846405542436,0.06214747185288357,-0.003085397596142141,-0.054048880564124484
163,0.0,0.009669059045524175,0.016461768368485803,0.08973193328976282,0.05198459866830063
164,0.0,-0.13995848113790718,-0.10800994618792956,-0.034326398075709655,-0.09220521355877276
165,0.0,0.04596101256205953,0.1042654157901719,0.02492026391687463,-0.08484006605786444
166,0.0,-0.0056497116820678,0.05962830581098198,0.06559540522817088,-0.07421521101161144
167,0.0,0.06144347422044194,0.07288893097912924,0.026780811380854017,-0.005162353868233049
168,0.0,0.015842961822959425,-0.13992655642780583,-0.18972539887296844,0.16959638728167326
169,0.0,0.15740856508318696,0.2984212488020951,0.13936456264581668,-0.15610047807524674
170,0.0,0.08147822936553042,0.009954792584251757,-0.01258038414322912,0.15428278562371608
171,0.0,-0.02630129017837582,0.04388161732316133,0.1175405648647995,-0.07922438577406932
172,0.0,0.07728421681736222,0.20865377948035607,0.22588783276405824,-0.10742935582408442
173,0.0,-0.03744825685312812,0.0923088690150452,0.1267059468195885,-0.1492499615727283
174,0.0,-0.02243472159830917,-0.08796569460127444,-0.09290349170416136,0.012722235507410473
175,0.0,0.18141831047631451,0.2788449464175441,0.1361061420104969,-0.13227263159570302
176,0.0,-0.024457382453551085,0.08477537211564842,0.1177905486890046,-0.19051519076303447
177,0.0,-0.21395520890450898,-0.268718402707047,0.04829368762699604,0.17295317174819835
178,0.0,0.1566762758906488,0.11193161419497992,-0.1406107794859046,-0.05437925218886752
179,0.0,-0.011298298527506079,-0.04439379368371377,-0.07445412249214911,-0.02384500256964836
180,0.0,-0.10801445498770651,0.07742930968747566,0.17177889725145082,-0.16321238453476583
181,0.0,0.019936719949198132,-0.12213421759781283,-0.13460810816636165,0.1998971723393851
182,0.0,-0.06873170929111506,-0.04934932566579846,0.00010517168295695058,-0.07497768638912149
183,0.0,-0.005844558793399006,0.22475462917616218,0.23990397925400794,-0.32282673022074193
184,0.0,0.02351469307902489,0.02220454945302799,-0.04707646592947639,-0.06361675004995981
185,0.0,-0.05983585583936546,0.07264430973460913,0.15072140287550978,-0.19968082632637363
186,0.0,-0.020103463099488655,0.05673838450343254,0.05248484365596635,-0.1646272615847879
187,0.0,-0.09163280045968815,-0.06113528169954208,0.07782697413960227,0.0038351350100082338
188,0.0,0.2198885625685354,0.22546122853390438,0.07442843078209271,0.04778846842882613
189,0.0,0.12080452886183007,0.06584256820186775,-0.02212053012699995,0.09745125983200442
190,0.0,0.20957521039619476,0.3159988583287691,0.21855317346861394,-0.010406922043114109
191,0.0,-0.11535167753291171,-0.2567837416500212,-0.20433138872676193,0.17091747507070731
192,0.0,0.03822467415892867,-0.07629178938205944,-0.20592649726007442,0.08291625682633685
193,0.0,-0.05699158768150539,-0.05106800492713356,0.11122915512757835,0.0746753535611388
194,0.0,0.1351002124450414,0.10075899791692264,-0.09960588874837253,-0.025141006529497467
195,0.0,-0.0452863194516894,-0.01584580786389071,0.09622326798056986,0.024845172583428332
196,0.0,0.018419870682852175,0.044517540253196805,0.05574027057547208,-0.013817997251825087
197,0.0,-0.0010477364404088974,0.04495232119138007,0.04716756778446626,-0.06353419331644417
198,0.0,0.0017790047027316305,-0.029981058912230976,-0.10483210731459379,-0.01633182877225449
199,0.0,0.11446432195709871,0.20976006270756553,0.2047441156306984,-0.02626206499975431
200,0.0,-0.09748582818499768,-0.018963033624721085,0.0908861832520969,-0.07669548664093473
201,0.0,0.12367594440757414,0.14235444797620433,0.03574697539422737,-0.014092935650889649
202,0.0,0.010951502645120736,-0.2847769765080351,-0.2309361239080471,0.29988011370348366
203,0.0,-0.17296448303853348,-0.1276000939931533,0.038429995558796684,-0.059194907685405695
204,0.0,0.05338484954672114,-0.15324261834841868,-0.28739945777116127,0.1572199024153118
205,0.0,-0.24773367032754962,-0.39309163031694155,-0.23789853676124753,0.153756567574163
206,0.0,0.017959155019818065,-0.13042155707499375,-0.2827580046126249,0.08360305311953642
207,0.0,-0.004269235025472884,-0.0848815014039297,-0.09852137381373084,0.05902415224654145
208,0.0,-0.04537639618720579,-0.05260098610611971,0.008278887259221093,0.02590347518377741
209,0.0,0.10299524316277542,0.18861606522282465,0.06022582583567096,-0.13172987436087502
210,0.0,-0.0649313454945262,0.2551926735915131,0.42510514148538936,-0.17817305379890347
211,0.0,-0.041092738766031756,-0.014874101407036933,0.02721507574299438,-0.0315057496472384
212,0.0,0.109271850161767,0.09118673761210205,0.0050949142506291345,0.10922906745946824
213,0.0,-0.17189261966500058,-0.2507317071255231,-0.07921508663953249,0.1166544333534818
214,0.0,0.023164207000167136,0.19491740092260934,0.27933855496704374,-0.046718298993078
215,0.0,-0.1034694987135576,-0.0348562008809967,0.06989831698099333,-0.04844643791979819
216,0.0,0.041575029696846476,0.1206160020332811,0.21216580448901007,0.04438067951527669
217,0.0,0.10884927035785452,0.09684810103838085,0.06522502181296835,0.06246974994618837
218,0.0,0.030297646095224798,0.18796963107383502,0.1713096323061125,-0.11283363008524105
219,0.0,-0.10962531819981199,0.06389605609236261,0.21859363348500804,-0.17050161719699153
220,0.0,0.08211138012278547,-0.09041645947263856,-0.18338068375134234,0.1435454781718769
221,0.0,0.01847467069535068,0.006146562769242345,0.009070568197549655,0.03210326383171669
222,0.0,-0.028849034703358756,0.08041731716172727,0.1737234710708708,-0.08040865615299375
223,0.0,-0.04155973231967846,-0.06444931200124748,-0.07437411741019725,-0.011092733723940373
224,0.0,-0.08083863060536203,-0.05673100708397129,0.05992275851233833,0.009779121226675458
225,0.0,-0.008258695685385176,0.07043344410100631,0.03602117167949514,-0.12073565986613287
226,0.0,0.2037328332733304,0.24179939670924222,0.05949762784975676,-0.047425969648923594
227,0.0,-0.002120472379863226,-0.11225066579126097,-0.11744267927214358,0.11075200421421208
228,0.0,-0.06892347470703286,-0.23858421904069577,-0.07571346499256035,0.2756715405574214
229,0.0,-0.02758310302921035,0.13241541086627107,0.2153792843068716,-0.17015374466665745
230,0.0,-0.12134036034192007,-0.03816354896075818,0.06455298154930485,-0.09031437442350199
231,0.0,-0.011507149361524582,0.09262924663955704,0.0701528083703221,-0.17246414910531516
232,0.0,-0.10060922410678846,-0.27812567173342506,-0.15954278391070068,0.27164954991047285
233,0.0,0.08378872936419557,0.04504607036754154,0.05997522717565902,0.1218362934976096
234,0.0,0.027566667581539986,0.020034159137599587,-0.03685875405704092,-0.025339961082049056
235,0.0,-0.08147923956486336,-0.044962623912065736,-0.05635996193139403,-0.1322648900768448
236,0.0,-0.1044721657298593,-0.20059670542619235,-0.09476864699571563,0.1273888204591797
237,0.0,0.0254584727783993,0.08033409401829283,0.03313135187019226,-0.09057917538818239
238,0.0,-0.020000593158376438,-0.0005333518889579902,-0.018841674141976475,-0.06457049575209228
239,0.0,-0.050930805400558166,-0.1510108925897304,-0.16043730120430053,0.09956798310143798
240,0.0,-0.15924238545921446,-0.1558330418792655,-0.04792352395483241,-0.04656004977164874
241,0.0,-0.06434239620247317,-0.17827306328901985,-0.04248879596524993,0.21121731369749552
242,0.0,-0.0306883433919991,0.037521322432064394,-0.00919403372635727,-0.1975830712147424
243,0.0,-0.04287537601464674,-0.00024570016630680314,-0.017736831779154374,-0.07959882133555607
244,0.0,-0.00814609548195655,-0.13413877829590196,-0.14681387868789625,0.138905692952088
245,0.0,-0.04757846752598578,0.05283727761344196,-0.019984764851524214,-0.23019771231571928
246,0.0,-0.15519615337747808,-0.2977307701903448,-0.1716635729967111,0.16906197239249343
247,0.0,-0.15410503090842342,-0.29940423721787446,-0.16477026197034306,0.11172563118136504
248,0.0,0.06071419967452796,-0.6720317757583265,-0.46505064367453786,0.6007015510991396
249,0.0,0.05411190791531152,0.098659875098239,0.07801710715432819,-0.05094445411790294
250,0.0,-0.22417312687721036,-0.32194251258168344,-0.08069529117179162,0.08818535123312221
251,0.0,-0.1040589381559236,-0.09032799874796044,0.01563560951882116,-0.010741067908499158
252,0.0,-0.011940978432561061,0.09387546531253821,0.2588446310440793,-0.013528159793633747
253,0.0,0.08095999767555984,-0.05349705077045287,-0.16865103647699745,0.06909695530605697
254,0.0,0.09281092456723694,0.011732326033764506,-0.047073067219455034,0.10966751687966411
255,0.0,-0.006826272009980334,-0.07201916417602468,-0.18984879736798432,-0.09127876044319594
256,0.0,0.07335259192915454,-0.005280021436022929,-0.043450588805870834,0.1398424886990327
257,0.0,0.02765060330133559,0.034789615585770955,-0.03032611361180623,-0.07076943492885479
258,0.0,-0.03261762919423001,-0.06700596814306949,-0.055995892769701267,-4.345369344049832e-05
259,0.0,0.153734115183798,0.3140727128750347,0.12409000941184006,-0.19094362069890236
260,0.0,0.11788761189470985,0.12336490734616858,-0.019735005055432266,-0.03331875111436111
261,0.0,0.048931809443626184,0.13149015345534093,0.1104710542724702,-0.08464671737937479
262,0.0,-0.006892079530136375,-0.05914572873400711,-0.1161662036836145,-0.009045891927262906
263,0.0,-0.10545515483747689,-0.11602483065734576,-0.07702316829407051,-0.03622269317252924
264,0.0,-0.08765879842980118,0.025653802744665763,0.0788653562457436,-0.20540077921876498
265,0.0,-0.012140002775803044,0.05868560653403354,0.13409067696715576,-0.06342925271703792
266,0.0,-0.013906180395979718,0.13222644675738118,0.21185992687448021,-0.08562189721152347
267,0.0,-0.04786444735001116,-0.043886196753987264,0.042573671033016056,0.04072748570434315
268,0.0,-0.04570790949678796,0.12487855527819001,0.42382390090860855,-0.04974589240342964
269,0.0,0.11538272703806393,0.13202008154522427,0.030510538257145798,-0.012054580961348593
270,0.0,0.03643267343565615,0.11791065773182614,0.10071010440017195,-0.10010450336859045
271,0.0,0.056007785623282014,0.05280494492850778,-0.09285810844718581,-0.06088949183817349
272,0.0,-0.005442351185682925,-0.10652691861747515,-0.15165692523010152,0.12418018646931739
273,0.0,-0.020543444894219966,-0.14117167127340538,-0.07885922356055727,0.186407951287773
274,0.0,0.11410362014948616,0.05103689262886557,-0.02861928669909619,0.1270618526130091
275,0.0,-0.009123290294713789,-0.08643807787823315,-0.12083661233599242,0.0679756429141708
276,0.0,0.1127678774345939,-0.039719088415886866,-0.18918381472760282,0.20363758112168784
277,0.0,0.051959958143986316,0.08586838033398463,0.026372313899145627,-0.04459718730767848
278,0.0,0.01624771652116437,0.11154403280035999,0.1727367829459276,-0.045494461641336414
279,0.0,0.2491165035606665,0.12617508832425134,-0.10602812422691149,0.10072267544362967
280,0.0,0.11761766596920432,0.14298087086489764,0.008626995714175745,-0.06836146894495898
281,0.0,0.037425470719714554,-0.05426651547428376,-0.15158947994525598,0.06428167822653252
282,0.0,0.07197796197894468,-0.019900122647907685,-0.08988243186848213,0.11269727012840902
283,0.0,-0.13524673535367282,-0.27898968397830465,-0.13983966666335834,0.10881163788573789
284,0.0,-0.004181141348142382,-0.024933800624334063,0.045099606946251626,0.10147920417550127
285,0.0,0.21805005732175842,0.41564169894349545,0.1593199543537516,-0.2985106039477827
286,0.0,-0.1385122835721346,-0.10823681465643076,0.05138187158277807,-0.025276819887995766
287,0.0,-0.1378602604457705,-0.1369484486514246,-0.004930603882933985,-0.010892082123654001
288,0.0,0.009941127140005099,0.0632261821087099,0.08408444939546783,-0.04263507630477581
289,0.0,0.012495800050519833,0.046219109883532665,-0.03686860497865782,-0.12770602588224586
290,0.0,-0.1016853811108066,-0.057017130425416285,0.03294621003927221,-0.08374965442367555
291,0.0,0.05922665387688181,0.08414227508412717,-0.04774629868620228,-0.09367091962282026
292,0.0,-0.048273401531913146,-0.04088475476413897,0.11386022193742347,0.0599761213983776
293,0.0,-0.015342543174710652,-0.2705780971197027,-0.2666689654487209,0.2554865947296794
294,0.0,0.0951779362439145,-0.04986992551382384,-0.16010416852899362,0.13963714334943456
295,0.0,0.0028583549603324113,0.049930780518607,0.06050207290705476,-0.05203951145845065
296,0.0,-0.09272545058243972,0.0619567153234053,0.20409249390555495,-0.09371335047709885
297,0.0,-0.02326671137356104,-0.07305285383346011,-0.015494604792286776,0.09092195261404856
298,0.0,0.12347747940934617,0.09054282565246234,-0.048341768889715614,0.02226662632508224
299,0.0,0.15763063399173208,0.32008449817610085,0.1658428623077399,-0.2908463600141924
300,0.0,-0.054107534440121084,-0.04936187619352361,-0.013818729224314735,-0.018224872305819373
301,0.0,0.01697751117249728,-0.05328971154524442,-0.06320214412012448,0.09985862482374412
302,0.0,-0.12925331954333666,-0.2690118714094679,-0.1509037251697687,0.15637091608826703
303,0.0,0.10377082962787801,-0.032415520767892225,-0.06395505692701486,0.1899583579707712
304,0.0,0.12441952810906308,0.22074129357574454,0.15276901585160302,-0.051030356032624624
305,0.0,-0.06431911408407043,-0.10430735652843204,0.028793240280481358,0.17142252908615896
306,0.0,-0.07449430987564538,0.018165485923135397,0.16756756986967322,-0.05737532229897868
307,0.0,-0.034274863796480703,0.07199407763765756,0.23306891641909355,-0.047229899135251774
308,0.0,-0.1382308286900856,-0.18062412331323258,-0.0989235278087103,0.0012650092375269262
309,0.0,0.1723595436966822,-0.1385102408419462,-0.3608102502769714,0.22705885930012104
310,0.0,-0.1063882496094187,-0.14433929106855586,-0.024697547266439093,0.04729624896138929
311,0.0,0.02639546456837428,0.03847502113688511,-0.0043118716155462235,-0.02883244317828193
312,0.0,-0.002824211662046966,-0.12924503299584394,-0.10757703269205163,0.23778525221566404
