repeat,shift_index,shift,causal_renal_path_estimate,true_renal_path,causal_inflammation_path_estimate,true_inflammation_path,adjusted_irrelevant_slope_rms,target_missing_fraction,target_all_missing_rate
6,1,Kidney only,1.680304614480612,1.8,1.2634679925238774,0.8,0.2947597938444966,0.051,0.0
6,2,Inflammation only,1.116413809091717,1.0,0.054210256957295734,0.8,0.3866387112811999,0.053,0.0
6,3,Assay only,1.1164138090917168,1.0,1.2634679925238774,0.8,0.33925750695064305,0.055,0.0
6,4,Missingness only,0.8071234389248853,1.0,1.259880631422771,0.8,0.31035535349365234,0.30533333333333335,0.022
6,5,Combined strong,1.89219164504129,1.8,0.0340117423370392,0.8,0.2757553185898961,0.2823333333333333,0.021
7,0,No shift,0.9603101931854511,1.0,0.933535271114898,0.8,0.25863944785479115,0.057,0.0
7,1,Kidney only,1.8974226249193196,1.8,0.933535271114898,0.8,0.25458303168878227,0.055,0.0
7,2,Inflammation only,0.9603101931854511,1.0,0.7403725122396051,0.8,0.1778173529099073,0.05633333333333333,0.0
7,3,Assay only,0.9603101931854512,1.0,0.9335352711148983,0.8,0.25863944785479126,0.057,0.0
7,4,Missingness only,1.2547247662447483,1.0,0.8205603912197543,0.8,0.3134198961866752,0.2876666666666667,0.02
7,5,Combined strong,1.6477268524116289,1.8,0.5942884357544747,0.8,0.21356364420090185,0.274,0.021
8,0,No shift,1.1829476724896453,1.0,1.0053431008692497,0.8,0.26107622717433543,0.060333333333333336,0.0
8,1,Kidney only,1.5948922471271416,1.8,1.0053431008692497,0.8,0.2548037227655204,0.058333333333333334,0.0
8,2,Inflammation only,1.1829476724896453,1.0,0.6106218284143444,0.8,0.2445103812352054,0.05733333333333333,0.0
8,3,Assay only,1.1829476724896448,1.0,1.0053431008692497,0.8,0.26107622717433554,0.060333333333333336,0.0
8,4,Missingness only,1.2615397375471165,1.0,0.8659222787874681,0.8,0.27180877045301716,0.29833333333333334,0.027
8,5,Combined strong,1.6521369271472306,1.8,0.6083913408922212,0.8,0.2827161677631263,0.2753333333333333,0.022
9,0,No shift,1.0880302614458743,1.0,0.633800253555374,0.8,0.12305950268053671,0.051333333333333335,0.0
9,1,Kidney only,1.768628983876325,1.8,0.633800253555374,0.8,0.12361096084401396,0.04833333333333333,0.0
9,2,Inflammation only,1.0880302614458743,1.0,0.9326632249709597,0.8,0.1827313533068914,0.047,0.0
9,3,Assay only,1.0880302614458743,1.0,0.633800253555374,0.8,0.1230595026805367,0.051333333333333335,0.0
9,4,Missingness only,1.1265825428454954,1.0,0.5761164773344153,0.8,0.1099268725155649,0.288,0.019
9,5,Combined strong,1.8355166829095748,1.8,0.823034387765819,0.8,0.16411273507243027,0.25533333333333336,0.015
10,0,No shift,1.0268005594155738,1.0,0.6130005509002967,0.8,0.1312480957761301,0.059333333333333335,0.0
10,1,Kidney only,1.92614269079932,1.8,0.6130005509002967,0.8,0.1533813244620624,0.05466666666666667,0.0
10,2,Inflammation only,1.0268005594155738,1.0,0.8038880643738427,0.8,0.19020671469526446,0.058333333333333334,0.0
10,3,Assay only,1.0268005594155738,1.0,0.6130005509002968,0.8,0.13124809577613009,0.059333333333333335,0.0
10,4,Missingness only,1.1002310608892523,1.0,0.5273366975739877,0.8,0.23532124402947824,0.29233333333333333,0.033
10,5,Combined strong,1.7817855524641688,1.8,0.6073434215304224,0.8,0.2199074683439884,0.2786666666666667,0.022
11,0,No shift,1.016343438647049,1.0,0.6081479585850714,0.8,0.196569722332959,0.050333333333333334,0.0
11,1,Kidney only,1.6841900171546966,1.8,0.6081479585850714,0.8,0.19838029452361175,0.04833333333333333,0.0
11,2,Inflammation only,1.016343438647049,1.0,0.6447722496807734,0.8,0.1385615161344124,0.049,0.0
11,3,Assay only,1.016343438647049,1.0,0.6081479585850715,0.8,0.1965697223329589,0.050333333333333334,0.0
11,4,Missingness only,0.9516228030880484,1.0,0.6186643638839194,0.8,0.2210165147239863,0.279,0.025
11,5,Combined strong,1.7828054650512304,1.8,0.7375247985275656,0.8,0.13126613073701512,0.266,0.02
12,0,No shift,1.1319660587696523,1.0,0.924572596762917,0.8,0.3244133467897087,0.052333333333333336,0.001
12,1,Kidney only,1.78163437999184,1.8,0.924572596762917,0.8,0.30945393891139994,0.04933333333333333,0.001
12,2,Inflammation only,1.1319660587696523,1.0,0.8524226256528334,0.8,0.23481913756937306,0.049666666666666665,0.0
12,3,Assay only,1.1319660587696523,1.0,0.924572596762917,0.8,0.3244133467897085,0.052333333333333336,0.001
12,4,Missingness only,1.224764102900501,1.0,0.8630329679811557,0.8,0.2717128106343628,0.2986666666666667,0.028
12,5,Combined strong,1.663209608768912,1.8,0.9531819860191947,0.8,0.2168818530358109,0.272,0.016
13,0,No shift,0.8813567528894942,1.0,0.7080672135084926,0.8,0.07106504816844285,0.05733333333333333,0.001
13,1,Kidney only,2.1184358033169457,1.8,0.7080672135084926,0.8,0.07989374224396621,0.05333333333333334,0.001
13,2,Inflammation only,0.8813567528894942,1.0,0.7287056208935134,0.8,0.19469228392776566,0.055,0.001
13,3,Assay only,0.8813567528894942,1.0,0.7080672135084926,0.8,0.0710650481684429,0.05733333333333333,0.001
13,4,Missingness only,0.9620823524352999,1.0,0.7007084238943337,0.8,0.19651682978894727,0.29033333333333333,0.031
13,5,Combined strong,1.9441658632727803,1.8,0.7458702956629062,0.8,0.23155169856240176,0.2653333333333333,0.022
14,0,No shift,0.9730138085282933,1.0,0.20740251326225734,0.8,0.1994452087422792,0.062,0.001
14,1,Kidney only,1.9592174914304317,1.8,0.20740251326225734,0.8,0.18768708984914126,0.059666666666666666,0.0
14,2,Inflammation only,0.9730138085282933,1.0,1.0323224534911968,0.8,0.09255449771530158,0.057666666666666665,0.001
14,3,Assay only,0.9730138085282936,1.0,0.20740251326225723,0.8,0.1994452087422792,0.062,0.001
14,4,Missingness only,0.9605423071076796,1.0,0.08989434226954256,0.8,0.13824858110604107,0.2743333333333333,0.017
14,5,Combined strong,2.065862484894139,1.8,0.8716355056404325,0.8,0.16787545219831723,0.25433333333333336,0.016
15,0,No shift,1.3035972053151745,1.0,0.7530047162723426,0.8,0.3432606700808695,0.052333333333333336,0.0
15,1,Kidney only,1.4891768964678114,1.8,0.7530047162723426,0.8,0.35441248985530405,0.04833333333333333,0.0
15,2,Inflammation only,1.3035972053151745,1.0,0.7489727963582576,0.8,0.2590513074535709,0.04833333333333333,0.0
15,3,Assay only,1.3035972053151745,1.0,0.7530047162723424,0.8,0.3432606700808694,0.052333333333333336,0.0
15,4,Missingness only,1.3452507102348485,1.0,0.6317050009187201,0.8,0.3431864491725784,0.27566666666666667,0.025
15,5,Combined strong,1.4209344680992595,1.8,0.7517763389289482,0.8,0.2818219114928676,0.25266666666666665,0.012
16,0,No shift,0.9323139108895064,1.0,0.9724224938770984,0.8,0.2513698726352601,0.058333333333333334,0.0
16,1,Kidney only,1.9497906521576607,1.8,0.9724224938770984,0.8,0.22724208542060803,0.05266666666666667,0.0
16,2,Inflammation only,0.9323139108895064,1.0,0.826886191057079,0.8,0.28417790438451923,0.058333333333333334,0.0
16,3,Assay only,0.9323139108895065,1.0,0.9724224938770984,0.8,0.25136987263526,0.058333333333333334,0.0
16,4,Missingness only,0.9610537118487632,1.0,0.9850142530033023,0.8,0.2638329022622278,0.29933333333333334,0.029
16,5,Combined strong,1.96189917816559,1.8,0.8413741154362391,0.8,0.20455067012419165,0.2796666666666667,0.023
17,0,No shift,0.9710069965041308,1.0,0.9276368325539365,0.8,0.19155571763094734,0.050666666666666665,0.0
17,1,Kidney only,1.8273720741554915,1.8,0.9276368325539365,0.8,0.22713508762705698,0.051333333333333335,0.0
17,2,Inflammation only,0.9710069965041308,1.0,0.6666199230452782,0.8,0.1339430399400225,0.04833333333333333,0.0
17,3,Assay only,0.9710069965041308,1.0,0.9276368325539365,0.8,0.19155571763094736,0.050666666666666665,0.0
17,4,Missingness only,1.1683026408326849,1.0,0.8798590737403005,0.8,0.1166037889558036,0.2843333333333333,0.016
17,5,Combined strong,1.5948595056012755,1.8,0.5724347272400825,0.8,0.15882014582770537,0.25966666666666666,0.016
18,0,No shift,1.2542364467814782,1.0,0.36952068249490144,0.8,0.082790696687075,0.04933333333333333,0.0
18,1,Kidney only,1.5577152695302818,1.8,0.36952068249490144,0.8,0.09769504345728591,0.044333333333333336,0.0
18,2,Inflammation only,1.2542364467814782,1.0,1.223090806130505,0.8,0.0848383562210289,0.04833333333333333,0.0
18,3,Assay only,1.2542364467814782,1.0,0.36952068249490144,0.8,0.08279069668707506,0.04933333333333333,0.0
18,4,Missingness only,1.1816316273327707,1.0,0.37806980214884867,0.8,0.07889417381149683,0.2886666666666667,0.023
18,5,Combined strong,1.6795366509848222,1.8,1.1041149991891455,0.8,0.1554017457755009,0.26066666666666666,0.021
19,0,No shift,1.2647643201558059,1.0,0.5285834020813828,0.8,0.27590590897247486,0.055,0.0
19,1,Kidney only,1.5373343689140646,1.8,0.5285834020813828,0.8,0.2573640255629115,0.054,0.0
19,2,Inflammation only,1.2647643201558059,1.0,0.9875823273044302,0.8,0.25516766216284925,0.05266666666666667,0.0
19,3,Assay only,1.264764320155806,1.0,0.5285834020813827,0.8,0.27590590897247486,0.055,0.0
19,4,Missingness only,1.2098866964080237,1.0,0.4802891884753779,0.8,0.2598234340482754,0.3006666666666667,0.031
19,5,Combined strong,1.7284048151317275,1.8,1.0486839310570943,0.8,0.27766590535122837,0.26666666666666666,0.025
20,0,No shift,0.9304547661607915,1.0,0.6062330746525391,0.8,0.1556734545383109,0.063,0.0
20,1,Kidney only,1.855497794089079,1.8,0.6062330746525391,0.8,0.1242516551426288,0.058666666666666666,0.0
20,2,Inflammation only,0.9304547661607915,1.0,0.7505336704882996,0.8,0.10887793759779474,0.059333333333333335,0.0
20,3,Assay only,0.9304547661607915,1.0,0.6062330746525391,0.8,0.1556734545383109,0.063,0.0
20,4,Missingness only,1.002819534094856,1.0,0.5103614245857484,0.8,0.056516131485543464,0.2906666666666667,0.026
20,5,Combined strong,1.7273996125643005,1.8,0.6391155597269156,0.8,0.09245797358948489,0.273,0.024
21,0,No shift,0.9214161118252381,1.0,0.8307515854808344,0.8,0.2131772408511132,0.051666666666666666,0.0
21,1,Kidney only,1.9463338105255523,1.8,0.8307515854808344,0.8,0.2520312921129114,0.04533333333333334,0.0
21,2,Inflammation only,0.9214161118252381,1.0,0.6344656366837113,0.8,0.25653021028812606,0.049,0.0
21,3,Assay only,0.9214161118252381,1.0,0.8307515854808344,0.8,0.21317724085111317,0.051666666666666666,0.0
21,4,Missingness only,1.1047820301979676,1.0,0.8129571362754507,0.8,0.21712257262552467,0.30433333333333334,0.025
21,5,Combined strong,2.069399601259218,1.8,0.6255198982817436,0.8,0.21319830329017012,0.2876666666666667,0.023
22,0,No shift,1.0152778733760552,1.0,0.48487398525789527,0.8,0.23045770346406455,0.053,0.001
22,1,Kidney only,1.761064074169954,1.8,0.48487398525789527,0.8,0.21083598263770495,0.04933333333333333,0.001
22,2,Inflammation only,1.0152778733760552,1.0,1.1100511488662774,0.8,0.2067003190614456,0.050333333333333334,0.001
22,3,Assay only,1.0152778733760555,1.0,0.48487398525789516,0.8,0.23045770346406458,0.053,0.001
22,4,Missingness only,1.1047963652838255,1.0,0.5379328177574084,0.8,0.20776695487229294,0.292,0.023
22,5,Combined strong,1.4778474566088275,1.8,1.1939275823357265,0.8,0.2906356825632154,0.27466666666666667,0.02
23,0,No shift,0.820312964619121,1.0,0.5123581786403829,0.8,0.19750868032635008,0.059666666666666666,0.001
23,1,Kidney only,1.7208488955207972,1.8,0.5123581786403829,0.8,0.12866381373178068,0.055,0.001
23,2,Inflammation only,0.820312964619121,1.0,0.6103034650562817,0.8,0.19773969678818423,0.056666666666666664,0.001
23,3,Assay only,0.820312964619121,1.0,0.5123581786403828,0.8,0.19750868032635005,0.059666666666666666,0.001
23,4,Missingness only,0.8564258550572881,1.0,0.3368984317940648,0.8,0.27308715499867664,0.291,0.025
23,5,Combined strong,1.562207628536371,1.8,0.6848874802199745,0.8,0.2768573347202399,0.2723333333333333,0.015
24,0,No shift,0.9630121798815626,1.0,0.47229520388837787,0.8,0.158573971229163,0.05333333333333334,0.0
24,1,Kidney only,1.9374916059934157,1.8,0.47229520388837787,0.8,0.15592476092591148,0.051666666666666666,0.0
24,2,Inflammation only,0.9630121798815626,1.0,0.6007136986954114,0.8,0.26363668353719505,0.04833333333333333,0.0
24,3,Assay only,0.9630121798815626,1.0,0.4722952038883779,0.8,0.15857397122916306,0.05333333333333334,0.0
24,4,Missingness only,0.9622411887506259,1.0,0.45699580581179405,0.8,0.2963709748321253,0.2733333333333333,0.02
24,5,Combined strong,1.8638271812415104,1.8,0.6147054547952411,0.8,0.2740942007562246,0.25566666666666665,0.02
25,0,No shift,1.2502588702369737,1.0,0.5753533388968162,0.8,0.27929273154705814,0.057666666666666665,0.002
25,1,Kidney only,1.6575983863425399,1.8,0.5753533388968162,0.8,0.26084504968676775,0.055,0.002
25,2,Inflammation only,1.2502588702369737,1.0,0.8334831572359281,0.8,0.2404268912105167,0.058666666666666666,0.002
25,3,Assay only,1.2502588702369737,1.0,0.5753533388968161,0.8,0.27929273154705814,0.057666666666666665,0.002
25,4,Missingness only,1.1701158150941604,1.0,0.7339332914287772,0.8,0.3068426291866045,0.2976666666666667,0.031
25,5,Combined strong,1.7324199622727467,1.8,0.8498782926042778,0.8,0.27299033134547224,0.284,0.029
26,0,No shift,0.6832261576189039,1.0,1.0493554291942497,0.8,0.19757328407747873,0.051,0.0
26,1,Kidney only,2.199823381924805,1.8,1.0493554291942497,0.8,0.13729068248712753,0.047,0.0
26,2,Inflammation only,0.6832261576189039,1.0,0.655773906055995,0.8,0.18421399137392583,0.051333333333333335,0.0
26,3,Assay only,0.6832261576189039,1.0,1.0493554291942495,0.8,0.1975732840774787,0.051,0.0
26,4,Missingness only,0.6691859787545724,1.0,1.1032926806439924,0.8,0.17664198574008977,0.28633333333333333,0.03
26,5,Combined strong,2.417351460624707,1.8,0.7014350317721395,0.8,0.12273823407558686,0.261,0.024
27,0,No shift,1.1585024103490191,1.0,0.7623393976466711,0.8,0.11485533101736506,0.056666666666666664,0.0
27,1,Kidney only,1.7587526241564184,1.8,0.7623393976466711,0.8,0.09566179526929108,0.051,0.0
27,2,Inflammation only,1.1585024103490191,1.0,0.8515293886613896,0.8,0.1291828406938968,0.05433333333333333,0.0
27,3,Assay only,1.1585024103490194,1.0,0.7623393976466709,0.8,0.11485533101736506,0.056666666666666664,0.0
27,4,Missingness only,1.2075187448833788,1.0,0.6866214894919248,0.8,0.08329892810859667,0.295,0.028
27,5,Combined strong,1.7196065849556028,1.8,0.906850571671341,0.8,0.18631839682414283,0.2663333333333333,0.023
28,0,No shift,1.2792098970065842,1.0,1.1157898850282886,0.8,0.3472057514412964,0.055,0.001
28,1,Kidney only,1.726182413623279,1.8,1.1157898850282886,0.8,0.3538719535595391,0.052333333333333336,0.001
28,2,Inflammation only,1.2792098970065842,1.0,0.7366320268661215,0.8,0.2626816083486107,0.054,0.001
28,3,Assay only,1.2792098970065842,1.0,1.1157898850282881,0.8,0.3472057514412964,0.055,0.001
28,4,Missingness only,1.349399720417674,1.0,1.0683648746823735,0.8,0.29478758711625536,0.296,0.027
28,5,Combined strong,1.6512827617805559,1.8,0.7232520270521097,0.8,0.2180685440553071,0.27566666666666667,0.02
29,0,No shift,1.023238469438002,1.0,0.5903280037497308,0.8,0.24181049766879137,0.05566666666666667,0.001
29,1,Kidney only,1.8825139048385764,1.8,0.5903280037497308,0.8,0.2322265472020264,0.05266666666666667,0.0
29,2,Inflammation only,1.023238469438002,1.0,1.2205880456774352,0.8,0.2734863059313904,0.051,0.001
29,3,Assay only,1.0232384694380021,1.0,0.5903280037497308,0.8,0.24181049766879137,0.05566666666666667,0.001
29,4,Missingness only,1.072557990995443,1.0,0.6742520183404108,0.8,0.2571113989054108,0.2976666666666667,0.033
29,5,Combined strong,1.9111914632258706,1.8,1.3470843447189131,0.8,0.3937947283209325,0.2786666666666667,0.022
30,0,No shift,1.1219234212483664,1.0,0.7592071593408243,0.8,0.21849375588861916,0.057,0.0
30,1,Kidney only,1.7182663285057802,1.8,0.7592071593408243,0.8,0.230724871255804,0.05266666666666667,0.0
30,2,Inflammation only,1.1219234212483664,1.0,0.6633415896086979,0.8,0.21820034558669915,0.056,0.0
30,3,Assay only,1.1219234212483664,1.0,0.7592071593408243,0.8,0.21849375588861916,0.057,0.0
30,4,Missingness only,1.0733366455768099,1.0,0.5812373796721668,0.8,0.32574125989438807,0.30333333333333334,0.02
30,5,Combined strong,1.734349154208543,1.8,0.7642859648315986,0.8,0.249182063891052,0.2803333333333333,0.012
31,0,No shift,1.1437791444415872,1.0,1.1883309999545264,0.8,0.20479491269900973,0.05533333333333333,0.0
31,1,Kidney only,1.5193065804454706,1.8,1.1883309999545264,0.8,0.16692205274152253,0.052,0.0
31,2,Inflammation only,1.1437791444415872,1.0,0.37647174502535113,0.8,0.21921739436378812,0.052333333333333336,0.0
31,3,Assay only,1.1437791444415875,1.0,1.1883309999545264,0.8,0.20479491269900973,0.05533333333333333,0.0
31,4,Missingness only,1.0194525173087132,1.0,1.1000350818709106,0.8,0.23250346695205304,0.28633333333333333,0.031
31,5,Combined strong,1.5688936973233418,1.8,0.44119040572759705,0.8,0.26505249861738395,0.263,0.018
32,0,No shift,1.3428300342672144,1.0,0.6449560349093638,0.8,0.25397861028355107,0.05433333333333333,0.0
32,1,Kidney only,1.434298140522509,1.8,0.6449560349093638,0.8,0.19007124575376605,0.04933333333333333,0.0
32,2,Inflammation only,1.3428300342672144,1.0,0.8620058676479984,0.8,0.24922125377153564,0.050333333333333334,0.0
32,3,Assay only,1.3428300342672141,1.0,0.644956034909364,0.8,0.253978610283551,0.05433333333333333,0.0
32,4,Missingness only,1.3082517196836996,1.0,0.49396932310389075,0.8,0.3721651190116164,0.28633333333333333,0.015
32,5,Combined strong,1.4744473989577547,1.8,0.9554803920737677,0.8,0.2819508542595856,0.2693333333333333,0.019
33,0,No shift,0.4791278158674638,1.0,1.040292886094555,0.8,0.28919752428243056,0.057,0.0
33,1,Kidney only,1.9497727117536867,1.8,1.040292886094555,0.8,0.27070171967988943,0.055,0.0
33,2,Inflammation only,0.4791278158674638,1.0,0.583319757979895,0.8,0.300171301456706,0.05333333333333334,0.0
33,3,Assay only,0.4791278158674637,1.0,1.040292886094555,0.8,0.2891975242824306,0.057,0.0
33,4,Missingness only,0.5200067569585776,1.0,1.0449597630183125,0.8,0.30503605384731286,0.2833333333333333,0.027
33,5,Combined strong,1.954542482857867,1.8,0.593140224023148,0.8,0.22139925778071887,0.268,0.018
34,0,No shift,1.0220935511655742,1.0,1.0797016237679868,0.8,0.17946258129473397,0.050333333333333334,0.0
34,1,Kidney only,1.7494637751096718,1.8,1.0797016237679868,0.8,0.18412519776422423,0.048666666666666664,0.0
34,2,Inflammation only,1.0220935511655742,1.0,0.7765011572283441,0.8,0.15048504008863697,0.046,0.0
34,3,Assay only,1.0220935511655742,1.0,1.0797016237679868,0.8,0.17946258129473397,0.050333333333333334,0.0
34,4,Missingness only,1.0066146279146457,1.0,1.0888719107127438,0.8,0.2438604991090345,0.2816666666666667,0.022
34,5,Combined strong,1.9114778644415826,1.8,0.7073362086659314,0.8,0.13970927093846977,0.26766666666666666,0.017
35,0,No shift,0.8829815371226774,1.0,0.4296379146706847,0.8,0.2151548240848023,0.05566666666666667,0.0
35,1,Kidney only,1.971177603034683,1.8,0.4296379146706847,0.8,0.21041577198347905,0.05,0.0
35,2,Inflammation only,0.8829815371226774,1.0,0.674107401548263,0.8,0.18583236051502547,0.05566666666666667,0.0
35,3,Assay only,0.8829815371226775,1.0,0.4296379146706847,0.8,0.21515482408480238,0.05566666666666667,0.0
35,4,Missingness only,0.6635585083306202,1.0,0.45475011021969963,0.8,0.2298426049247888,0.285,0.021
35,5,Combined strong,2.3245121821374517,1.8,0.6962841598526196,0.8,0.1638767361089615,0.26566666666666666,0.01
36,0,No shift,1.2844038418625467,1.0,0.7820740306536063,0.8,0.14419326812066677,0.050333333333333334,0.0
36,1,Kidney only,1.628174545543342,1.8,0.7820740306536063,0.8,0.06573740086900033,0.046,0.0
36,2,Inflammation only,1.2844038418625467,1.0,0.862222446249266,0.8,0.11387170247204766,0.052,0.0
36,3,Assay only,1.2844038418625467,1.0,0.782074030653606,0.8,0.14419326812066668,0.050333333333333334,0.0
36,4,Missingness only,1.3703493106557594,1.0,0.7299821480652263,0.8,0.16598957257814487,0.288,0.029
36,5,Combined strong,1.4627974532947199,1.8,0.7880014979617035,0.8,0.07295801322735188,0.262,0.018
37,0,No shift,0.961903509501201,1.0,0.9114254753072617,0.8,0.23761052039664932,0.06233333333333333,0.0
37,1,Kidney only,1.7831775307623756,1.8,0.9114254753072617,0.8,0.2474036717299986,0.059,0.0
37,2,Inflammation only,0.961903509501201,1.0,0.8951004848361407,0.8,0.2323388082921481,0.058666666666666666,0.0
37,3,Assay only,0.961903509501201,1.0,0.9114254753072617,0.8,0.23761052039664932,0.06233333333333333,0.0
37,4,Missingness only,1.1165538765251595,1.0,1.026226310613008,0.8,0.2549750005584586,0.3,0.031
37,5,Combined strong,1.6818870077483847,1.8,0.8596892725789531,0.8,0.24180245325398309,0.27666666666666667,0.024
38,0,No shift,0.9507770509563801,1.0,1.097425592166677,0.8,0.043572311764199574,0.051333333333333335,0.0
38,1,Kidney only,1.8413002264607914,1.8,1.097425592166677,0.8,0.12164352662057727,0.04833333333333333,0.0
38,2,Inflammation only,0.9507770509563801,1.0,0.6429587077380063,0.8,0.11197660347959974,0.05,0.0
38,3,Assay only,0.9507770509563801,1.0,1.097425592166677,0.8,0.043572311764199574,0.051333333333333335,0.0
38,4,Missingness only,1.026063045828252,1.0,1.186276179947369,0.8,0.09161737254978074,0.2853333333333333,0.029
38,5,Combined strong,1.7902943393755453,1.8,0.7347515206391703,0.8,0.1919449970135037,0.25866666666666666,0.026
39,0,No shift,1.091745609412981,1.0,0.6178828560395796,0.8,0.17872716307897135,0.05,0.0
39,1,Kidney only,1.4045231337677675,1.8,0.6178828560395796,0.8,0.1414268997567698,0.051,0.001
39,2,Inflammation only,1.091745609412981,1.0,0.9344314293125581,0.8,0.3080722229131379,0.047,0.0
39,3,Assay only,1.091745609412981,1.0,0.6178828560395796,0.8,0.17872716307897135,0.05,0.0
39,4,Missingness only,0.9153954277940257,1.0,0.6724025635908479,0.8,0.20096410787201952,0.29133333333333333,0.024
39,5,Combined strong,1.4365744137192469,1.8,1.0398674900342875,0.8,0.32554105893640367,0.269,0.02
40,0,No shift,0.8971883805025318,1.0,0.7154191179173891,0.8,0.2110198008417578,0.05,0.0
40,1,Kidney only,1.9645419476363286,1.8,0.7154191179173891,0.8,0.1715943607600067,0.048,0.0
40,2,Inflammation only,0.8971883805025318,1.0,0.5991837547863987,0.8,0.2055121839872842,0.04566666666666667,0.0
40,3,Assay only,0.8971883805025319,1.0,0.7154191179173891,0.8,0.2110198008417577,0.05,0.0
40,4,Missingness only,0.8946033761844152,1.0,0.694698420783508,0.8,0.15210920935725059,0.28933333333333333,0.021
40,5,Combined strong,1.787562449540634,1.8,0.7078329767683443,0.8,0.16039257135660273,0.27,0.017
41,0,No shift,1.0204939121132426,1.0,0.9600334402193301,0.8,0.16548366687662464,0.059333333333333335,0.0
41,1,Kidney only,1.8698316382060842,1.8,0.9600334402193301,0.8,0.15501210660327883,0.05433333333333333,0.0
