repeat,shift_index,shift,causal_renal_path_estimate,true_renal_path,causal_inflammation_path_estimate,true_inflammation_path,adjusted_irrelevant_slope_rms,target_missing_fraction,target_all_missing_rate
111,2,Moderate shift,1.501796434394801,1.5,0.6397604624711988,0.8,0.18883437868525774,0.17033333333333334,0.004
111,3,Strong shift,1.8624478565083307,1.8,1.005245832282242,0.8,0.2527713727538287,0.26966666666666667,0.015
112,0,No shift,0.6594815203983504,1.0,1.0209326654307498,0.8,0.2695697120396934,0.06233333333333333,0.0
112,1,Mild shift,0.9820056744583324,1.25,0.6978180999467019,0.8,0.30967900799070164,0.10033333333333333,0.002
112,2,Moderate shift,1.328093040110037,1.5,0.6785373889669446,0.8,0.25949177574953314,0.17066666666666666,0.005
112,3,Strong shift,2.1206532971895826,1.8,0.9999583623116759,0.8,0.19931050500005268,0.272,0.019
113,0,No shift,1.0925624175916238,1.0,0.8084153722688014,0.8,0.17702534959958222,0.05,0.0
113,1,Mild shift,1.5645242818233889,1.25,0.8266556971432975,0.8,0.22401980222962106,0.092,0.0
113,2,Moderate shift,1.9040628978696466,1.5,0.467295686295426,0.8,0.2060375364159449,0.16666666666666666,0.002
113,3,Strong shift,1.6389376852185376,1.8,0.9886760255607792,0.8,0.23789781735977628,0.27,0.017
114,0,No shift,1.2052599172601375,1.0,1.2099711239882387,0.8,0.19268234833465528,0.053,0.0
114,1,Mild shift,1.6036618033547385,1.25,0.9587922364935949,0.8,0.2229832594316555,0.08366666666666667,0.0
114,2,Moderate shift,1.7007099208906244,1.5,0.6818738913110232,0.8,0.18475155824276487,0.15533333333333332,0.003
114,3,Strong shift,1.568695950557753,1.8,0.7437054527377418,0.8,0.2019739196654975,0.27166666666666667,0.017
115,0,No shift,1.2305434911371302,1.0,1.1163511941962585,0.8,0.1899950628811313,0.06,0.0
115,1,Mild shift,1.4824936812372445,1.25,0.9476422376813279,0.8,0.10209703794639119,0.096,0.0
115,2,Moderate shift,1.7515621198213498,1.5,1.0181324421515028,0.8,0.051761434301167565,0.162,0.004
115,3,Strong shift,1.570035377946932,1.8,0.4959619133107363,0.8,0.1438115286756753,0.265,0.015
116,0,No shift,1.0280453937431364,1.0,0.6249774226827866,0.8,0.3366505083547243,0.05733333333333333,0.0
116,1,Mild shift,1.1314657297958743,1.25,0.6729641554217125,0.8,0.2103121278612646,0.096,0.002
116,2,Moderate shift,1.3971471866787342,1.5,0.8912775761117445,0.8,0.14028597369092272,0.162,0.007
116,3,Strong shift,1.9288115930512566,1.8,0.887563149933617,0.8,0.22172444014359657,0.266,0.02
117,0,No shift,0.8534373288899862,1.0,0.8683007749618291,0.8,0.13819639616279697,0.048,0.0
117,1,Mild shift,1.3573999974407147,1.25,1.0221672623310771,0.8,0.1670429191394534,0.08866666666666667,0.002
117,2,Moderate shift,1.347392222632793,1.5,0.9545300130329836,0.8,0.20108333658997546,0.155,0.003
117,3,Strong shift,1.765332691665803,1.8,0.6839489046533435,0.8,0.1825004685054637,0.26033333333333336,0.018
118,0,No shift,0.752052362308266,1.0,0.6572588038492316,0.8,0.13416609186190667,0.062,0.0
118,1,Mild shift,0.8968845418080338,1.25,0.8688513854658372,0.8,0.19106397104233067,0.10033333333333333,0.0
118,2,Moderate shift,1.275501761665417,1.5,1.1925928604742726,0.8,0.20001713177650812,0.17533333333333334,0.007
118,3,Strong shift,2.1874585946333704,1.8,0.4687667100137752,0.8,0.22754188902995803,0.2803333333333333,0.017
119,0,No shift,1.345093983982353,1.0,0.9187544873106892,0.8,0.18041188580938394,0.05433333333333333,0.0
119,1,Mild shift,1.4707512611852938,1.25,0.8210699173404779,0.8,0.17390499452491512,0.087,0.0
119,2,Moderate shift,1.83253197604674,1.5,0.8825638475957821,0.8,0.1639485867749945,0.15866666666666668,0.002
119,3,Strong shift,1.7518621531310612,1.8,0.6814375704344325,0.8,0.13798210589215149,0.26066666666666666,0.017
120,0,No shift,0.9108550903988945,1.0,0.551079920042432,0.8,0.16343626774702713,0.058,0.0
120,1,Mild shift,1.2641108513906942,1.25,0.6146374503958727,0.8,0.08810780270512314,0.09633333333333334,0.002
120,2,Moderate shift,1.4765891401377862,1.5,0.5866179021123483,0.8,0.11880057166504529,0.15466666666666667,0.007
120,3,Strong shift,1.7308836197326796,1.8,0.9146993326097825,0.8,0.1446622091234868,0.26,0.022
121,0,No shift,1.0362777657975057,1.0,0.8037243753626797,0.8,0.22266994087004952,0.05366666666666667,0.001
121,1,Mild shift,1.395328636656332,1.25,0.7918776673139774,0.8,0.16277570443078368,0.097,0.001
121,2,Moderate shift,1.8718338490078603,1.5,0.6248802757923267,0.8,0.19125038455955193,0.16866666666666666,0.006
121,3,Strong shift,1.6414172735084593,1.8,0.9985381355258961,0.8,0.14417466618826116,0.27066666666666667,0.015
122,0,No shift,0.7471626479700201,1.0,0.7030162777114675,0.8,0.14016054222130525,0.059333333333333335,0.0
122,1,Mild shift,1.0538915220613727,1.25,0.6767964761203935,0.8,0.17514758597198116,0.09966666666666667,0.003
122,2,Moderate shift,1.266798040013585,1.5,0.6820194658209886,0.8,0.1642518079506274,0.16766666666666666,0.007
122,3,Strong shift,1.9664722018830345,1.8,0.9664016801212538,0.8,0.20974365557875332,0.268,0.024
123,0,No shift,0.7597281481597895,1.0,0.4888269002117748,0.8,0.29659404153323177,0.050333333333333334,0.001
123,1,Mild shift,0.8810908939801041,1.25,0.25559637941293656,0.8,0.3038945689141871,0.092,0.002
123,2,Moderate shift,1.1765261976227068,1.5,0.24777659593277082,0.8,0.28851899763753874,0.15933333333333333,0.005
123,3,Strong shift,2.242432266224931,1.8,1.3783791837861818,0.8,0.2734926987344659,0.265,0.023
124,0,No shift,1.2222800134068854,1.0,0.9898999118542017,0.8,0.24558847044146956,0.06433333333333334,0.0
124,1,Mild shift,1.6040010393082424,1.25,0.8805049926976876,0.8,0.1559681717109046,0.10366666666666667,0.002
124,2,Moderate shift,1.951516225652772,1.5,0.8167149094099081,0.8,0.10592725966736626,0.167,0.006
124,3,Strong shift,1.33130372891687,1.8,0.7536987583064173,0.8,0.09372945932816985,0.2673333333333333,0.021
125,0,No shift,1.0665289532672648,1.0,0.688132596944313,0.8,0.13180664078314341,0.05266666666666667,0.0
125,1,Mild shift,1.6710249346029553,1.25,0.8194721957243165,0.8,0.21153359217919182,0.08833333333333333,0.001
125,2,Moderate shift,1.9889247114330486,1.5,0.8267224339479645,0.8,0.14881677977320273,0.17,0.004
125,3,Strong shift,1.3228417200202611,1.8,0.5997748820850997,0.8,0.19174675146839806,0.277,0.014
126,0,No shift,0.6521724972309545,1.0,0.9544558839853852,0.8,0.31244174812782904,0.044,0.001
126,1,Mild shift,1.0222409997673079,1.25,0.9723901089228839,0.8,0.32924871385854954,0.081,0.001
126,2,Moderate shift,1.1258183380968843,1.5,1.0197317242612813,0.8,0.2615030924438964,0.158,0.004
126,3,Strong shift,2.097373778499185,1.8,0.5729387032891102,0.8,0.2043844661437803,0.263,0.024
127,0,No shift,0.9494444648657521,1.0,0.6912045248630633,0.8,0.1392236008118738,0.05366666666666667,0.0
127,1,Mild shift,1.2916826315898866,1.25,0.7775288279108282,0.8,0.3254907679162372,0.09366666666666666,0.001
127,2,Moderate shift,1.5320152476730455,1.5,0.8605188381295082,0.8,0.1788389893494621,0.168,0.006
127,3,Strong shift,1.7913514488343767,1.8,0.6702845428606562,0.8,0.2131199254878333,0.266,0.017
128,0,No shift,1.088292306204342,1.0,0.7266626448268443,0.8,0.1161085671067857,0.052333333333333336,0.0
128,1,Mild shift,1.280591554391087,1.25,0.5552744077990511,0.8,0.15708371159412635,0.09166666666666666,0.001
128,2,Moderate shift,1.511267895739457,1.5,0.6452780661822622,0.8,0.15842207637926237,0.16633333333333333,0.007
128,3,Strong shift,1.5806061316736015,1.8,1.0110072741183243,0.8,0.18852323282328096,0.267,0.015
129,0,No shift,1.1401110330290836,1.0,0.8076668340345979,0.8,0.308689877828141,0.048666666666666664,0.0
129,1,Mild shift,1.467270528685236,1.25,0.8811330661826211,0.8,0.28485486377569597,0.08833333333333333,0.0
129,2,Moderate shift,1.7057170063873845,1.5,0.9043356163575201,0.8,0.2359556404199252,0.15666666666666668,0.004
129,3,Strong shift,1.6248943103364897,1.8,0.7346293602060405,0.8,0.2932031206489915,0.26566666666666666,0.019
130,0,No shift,0.983999020461067,1.0,0.5142503245864133,0.8,0.13546608577218877,0.048666666666666664,0.0
130,1,Mild shift,1.2330900048018614,1.25,0.706347683829823,0.8,0.15563240609737083,0.08833333333333333,0.0
130,2,Moderate shift,1.2411737236814437,1.5,0.5918678251179215,0.8,0.20162754565749202,0.161,0.001
130,3,Strong shift,1.901317690295208,1.8,1.1987865381696101,0.8,0.1459569960541466,0.272,0.018
131,0,No shift,0.9175506810246492,1.0,0.982289188103762,0.8,0.18686792804489466,0.05566666666666667,0.0
131,1,Mild shift,1.0192540574979303,1.25,0.9546307391766417,0.8,0.16364912262599457,0.09266666666666666,0.0
131,2,Moderate shift,1.2930125673112414,1.5,0.8320532781080452,0.8,0.20465694465544354,0.157,0.003
131,3,Strong shift,1.9176632603468478,1.8,0.7845186514319854,0.8,0.10971761000644653,0.25333333333333335,0.015
132,0,No shift,1.044516770430956,1.0,0.8186969361987253,0.8,0.14855865395534917,0.051333333333333335,0.0
132,1,Mild shift,1.2643729750716346,1.25,1.0132416635830244,0.8,0.2308358661239231,0.08866666666666667,0.0
132,2,Moderate shift,1.541873497107679,1.5,0.9534529906623914,0.8,0.2245600714892687,0.16766666666666666,0.002
132,3,Strong shift,1.9339374942761483,1.8,0.6427877059535947,0.8,0.25860641553452646,0.2773333333333333,0.014
133,0,No shift,0.8657475940524372,1.0,0.5369950762517646,0.8,0.08651581161285998,0.05333333333333334,0.0
133,1,Mild shift,1.0025276216991799,1.25,0.7887355023913809,0.8,0.19434166711231918,0.09266666666666666,0.0
133,2,Moderate shift,1.2056319140780771,1.5,0.7368609121994943,0.8,0.09062992949192351,0.16333333333333333,0.001
133,3,Strong shift,2.108839795220067,1.8,0.8558273954031876,0.8,0.09639526757114819,0.266,0.022
134,0,No shift,0.9591246279262452,1.0,1.0227513283142327,0.8,0.16205905477798055,0.05366666666666667,0.0
134,1,Mild shift,1.339917973212878,1.25,0.9077896532321063,0.8,0.0985051859516532,0.09033333333333333,0.002
134,2,Moderate shift,1.538871838674905,1.5,0.743991718532379,0.8,0.1002302263976181,0.165,0.009
134,3,Strong shift,1.7670713859113099,1.8,0.825951470235741,0.8,0.05424198520490688,0.26366666666666666,0.02
135,0,No shift,1.1624965391224378,1.0,0.47670448070557986,0.8,0.11876815313137731,0.050333333333333334,0.001
135,1,Mild shift,1.3466709827667098,1.25,0.6839489349522602,0.8,0.08041674411207327,0.09366666666666666,0.002
135,2,Moderate shift,1.5896048921159738,1.5,0.8126457170096593,0.8,0.1636998451148767,0.15933333333333333,0.003
135,3,Strong shift,1.6159094947160786,1.8,0.8730281193516448,0.8,0.16350129967176913,0.26166666666666666,0.013
136,0,No shift,0.8435122316843601,1.0,1.060000030983408,0.8,0.2098504541879782,0.056,0.0
136,1,Mild shift,1.3254571649881235,1.25,1.0867404998007324,0.8,0.1631516601271737,0.09433333333333334,0.002
136,2,Moderate shift,1.4266993002676602,1.5,1.2266185010874893,0.8,0.11408966373086751,0.15766666666666668,0.005
136,3,Strong shift,1.7241460006074267,1.8,0.33135612674943304,0.8,0.17198673080572402,0.25966666666666666,0.015
137,0,No shift,1.204386397338756,1.0,0.8291228253055175,0.8,0.17300269879880376,0.056,0.0
137,1,Mild shift,1.3087475274670854,1.25,0.9277510125651361,0.8,0.28861221734783005,0.094,0.0
137,2,Moderate shift,1.398077426641357,1.5,1.0028736645338494,0.8,0.21215142282655822,0.16366666666666665,0.002
137,3,Strong shift,1.9411599847740957,1.8,0.536218878525241,0.8,0.2581860631852795,0.2693333333333333,0.014
138,0,No shift,0.8918911205662887,1.0,0.5089452219225961,0.8,0.1479545224769792,0.04766666666666667,0.0
138,1,Mild shift,1.092743755681682,1.25,0.4644986940241426,0.8,0.06240659108896014,0.09133333333333334,0.0
138,2,Moderate shift,1.3403373366183384,1.5,0.6049695373647869,0.8,0.09603712891762836,0.15933333333333333,0.002
138,3,Strong shift,2.2699805446318337,1.8,1.0119222665261316,0.8,0.16154044239205753,0.2663333333333333,0.019
139,0,No shift,0.978090439036186,1.0,0.7521060176810918,0.8,0.1776525969297905,0.050666666666666665,0.0
139,1,Mild shift,1.3333869789066735,1.25,0.5944945703329518,0.8,0.1496886037008547,0.089,0.001
139,2,Moderate shift,1.4543220319131107,1.5,0.5370988694377594,0.8,0.16568357504959524,0.15933333333333333,0.005
139,3,Strong shift,1.6031172026600082,1.8,1.1485244679819762,0.8,0.15662116335162385,0.26866666666666666,0.021
140,0,No shift,0.6902265606220062,1.0,0.6971270910070904,0.8,0.30666125443246317,0.05633333333333333,0.0
140,1,Mild shift,1.0595328831774913,1.25,0.5349951462798886,0.8,0.1609672733976749,0.094,0.0
140,2,Moderate shift,1.4640541360323058,1.5,0.788558354930838,0.8,0.11457365028483159,0.175,0.002
140,3,Strong shift,1.7308265513696082,1.8,0.8294828066817149,0.8,0.19144813903061966,0.2733333333333333,0.014
141,0,No shift,1.38369550386593,1.0,1.0096976248473206,0.8,0.20016446565130142,0.058,0.0
141,1,Mild shift,1.5090549212660587,1.25,0.942421426528957,0.8,0.17758112730403217,0.09733333333333333,0.0
141,2,Moderate shift,1.5745856075245093,1.5,0.9911458293918165,0.8,0.23928380586046363,0.16333333333333333,0.007
141,3,Strong shift,1.5170456877683347,1.8,0.6319992602123672,0.8,0.26318124310304425,0.257,0.015
142,0,No shift,0.9689962096579868,1.0,1.401066952869511,0.8,0.21642642910088772,0.05733333333333333,0.0
142,1,Mild shift,1.1810547130362787,1.25,1.2644275084583525,0.8,0.2530806406124171,0.09666666666666666,0.002
142,2,Moderate shift,1.540570938935308,1.5,1.1921184899100932,0.8,0.25287292830307256,0.16333333333333333,0.002
142,3,Strong shift,1.8525138192147503,1.8,0.4322922740746945,0.8,0.30707659985875546,0.264,0.024
143,0,No shift,0.8946672490441114,1.0,0.6060236327819899,0.8,0.23714963342670323,0.056,0.001
143,1,Mild shift,1.1912006229809196,1.25,0.5186730861249735,0.8,0.22251768764923435,0.09933333333333333,0.002
143,2,Moderate shift,1.2810602384260088,1.5,0.6544101680526146,0.8,0.4181157444560549,0.17266666666666666,0.004
143,3,Strong shift,1.9111304358054022,1.8,0.9964551238923347,0.8,0.38899202381825276,0.27266666666666667,0.02
144,0,No shift,1.0518327543655397,1.0,0.9024720753836687,0.8,0.25125858204592777,0.061,0.001
144,1,Mild shift,1.324634587627264,1.25,0.9227727137760915,0.8,0.13934734760705567,0.10533333333333333,0.002
144,2,Moderate shift,1.6426515103992343,1.5,0.9166038782017134,0.8,0.1942476792868139,0.17633333333333334,0.006
144,3,Strong shift,1.748080685689011,1.8,0.7989787066034038,0.8,0.1714864245474615,0.269,0.017
145,0,No shift,1.0558434692272671,1.0,0.5029563734786182,0.8,0.09364372748344116,0.051666666666666666,0.0
145,1,Mild shift,1.3340196252184826,1.25,0.5784275441270577,0.8,0.07908674141069022,0.09866666666666667,0.001
145,2,Moderate shift,1.5265256443168982,1.5,0.7282511463601742,0.8,0.13267860950023583,0.168,0.005
145,3,Strong shift,1.7868942960890741,1.8,0.8038562925232275,0.8,0.15788122737514407,0.26866666666666666,0.024
146,0,No shift,1.152192372124455,1.0,0.4690659385158487,0.8,0.23610542064437642,0.04933333333333333,0.0
146,1,Mild shift,1.257655325343203,1.25,0.5367307031152976,0.8,0.17346970339732098,0.08866666666666667,0.002
146,2,Moderate shift,1.6462284742235156,1.5,0.45791497634454287,0.8,0.1814592939867806,0.159,0.004
146,3,Strong shift,1.8401195063412876,1.8,1.0649523500071967,0.8,0.15104145801732388,0.25666666666666665,0.011
147,0,No shift,1.0353839655899102,1.0,0.29335978939339324,0.8,0.1769990109954053,0.05466666666666667,0.0
147,1,Mild shift,1.4221370898149803,1.25,0.44678296678624674,0.8,0.12461362998658677,0.097,0.002
147,2,Moderate shift,1.6012597427969444,1.5,0.5044846505683173,0.8,0.19759583743425355,0.15533333333333332,0.007
147,3,Strong shift,1.6034185902945841,1.8,1.0099116243036765,0.8,0.0929888513812613,0.25433333333333336,0.016
148,0,No shift,1.0556521248804942,1.0,0.9463786460015305,0.8,0.2190860317640354,0.055,0.001
148,1,Mild shift,1.373180376517983,1.25,0.8205276041451022,0.8,0.1842244494335906,0.09533333333333334,0.002
148,2,Moderate shift,1.5877957210787408,1.5,0.8612597073263597,0.8,0.1338715490700914,0.16833333333333333,0.008
148,3,Strong shift,1.5868623502543102,1.8,0.7701409279956319,0.8,0.16969449101865164,0.2733333333333333,0.019
149,0,No shift,1.1833871692086506,1.0,0.9176883904065485,0.8,0.04565209686246658,0.059,0.0
149,1,Mild shift,1.5235220075452958,1.25,0.8815838041613401,0.8,0.1750372793789767,0.09666666666666666,0.0
149,2,Moderate shift,1.9531912033175998,1.5,0.8239726949554638,0.8,0.20725127065077567,0.16733333333333333,0.002
149,3,Strong shift,1.3292428886932557,1.8,0.7462473855606611,0.8,0.2566396440238388,0.26566666666666666,0.012
150,0,No shift,0.6903969702119184,1.0,1.0192114935564005,0.8,0.17593545238573088,0.04533333333333334,0.0
150,1,Mild shift,1.052992305726978,1.25,0.8574608235697369,0.8,0.16134493929169227,0.08266666666666667,0.001
150,2,Moderate shift,1.4141219206752622,1.5,0.9982097017873508,0.8,0.1762417857446862,0.15733333333333333,0.004
150,3,Strong shift,2.036594427232009,1.8,0.49842967563831214,0.8,0.2367569067067192,0.25666666666666665,0.018
151,0,No shift,1.1486916406684617,1.0,1.0216375927765284,0.8,0.11932836009403812,0.05466666666666667,0.0
151,1,Mild shift,1.4296051742657563,1.25,0.9003189344740824,0.8,0.14699954354643907,0.096,0.0
151,2,Moderate shift,1.5847013961404375,1.5,0.8298097835363861,0.8,0.1518851762356079,0.15933333333333333,0.004
151,3,Strong shift,1.7066560754357747,1.8,0.7555593977726596,0.8,0.15688255440693455,0.26033333333333336,0.021
152,0,No shift,1.3051162106649852,1.0,0.9250499468847808,0.8,0.11064310971643583,0.053,0.0
152,1,Mild shift,1.3420702923653993,1.25,0.8820070744496137,0.8,0.10613242608102141,0.09566666666666666,0.002
152,2,Moderate shift,1.7503243232658525,1.5,0.9128480315873284,0.8,0.1854249014829845,0.165,0.006
152,3,Strong shift,1.6304700120953008,1.8,0.8351023112191652,0.8,0.21463980830665472,0.27166666666666667,0.017
153,0,No shift,0.9228238737643919,1.0,0.9085392671945489,0.8,0.10898921032414742,0.052,0.0
153,1,Mild shift,1.3850690091423574,1.25,0.7835818920601801,0.8,0.218742910114756,0.101,0.0
153,2,Moderate shift,1.6193102581194772,1.5,0.7633636272476574,0.8,0.22331587973480224,0.169,0.002
153,3,Strong shift,1.6335329448775207,1.8,0.90964801450856,0.8,0.1791759150310329,0.2743333333333333,0.016
154,0,No shift,1.1073883781143803,1.0,0.5230801344068312,0.8,0.2623164806446691,0.052333333333333336,0.0
154,1,Mild shift,1.4873118385218471,1.25,0.6148736331695446,0.8,0.19652883821018433,0.091,0.001
154,2,Moderate shift,1.2928302356880395,1.5,0.7453491383477756,0.8,0.12443032369003966,0.16533333333333333,0.007
154,3,Strong shift,1.6756033745824275,1.8,0.9160586410428845,0.8,0.19129565657837078,0.2633333333333333,0.012
155,0,No shift,0.9231897884378817,1.0,0.6872368574204573,0.8,0.13922475688006805,0.058,0.0
155,1,Mild shift,1.1716959391731447,1.25,0.6908645180071152,0.8,0.11205542686760493,0.09633333333333334,0.0
155,2,Moderate shift,1.5958971462102522,1.5,0.6980198729349822,0.8,0.16563171113536138,0.16433333333333333,0.0
155,3,Strong shift,1.969186049021499,1.8,0.9039811658767009,0.8,0.16229847904065384,0.271,0.008
156,0,No shift,1.0375735158665,1.0,0.6270153198781064,0.8,0.22228554571671363,0.058666666666666666,0.0
156,1,Mild shift,1.3863217024769772,1.25,0.7522431218280954,0.8,0.20831334256150047,0.098,0.003
156,2,Moderate shift,1.5738930336768568,1.5,0.8725051074664745,0.8,0.09109866319702584,0.17466666666666666,0.005
156,3,Strong shift,1.769839973737086,1.8,0.7852745100677386,0.8,0.19033468986724694,0.2823333333333333,0.02
157,0,No shift,0.4510676097961184,1.0,0.8129777964086481,0.8,0.2556778242618913,0.059333333333333335,0.0
157,1,Mild shift,0.8584276176077501,1.25,0.5206962980515155,0.8,0.1442849624089518,0.097,0.001
157,2,Moderate shift,1.4505723091918672,1.5,0.5673053809766333,0.8,0.23393523879148945,0.16433333333333333,0.004
157,3,Strong shift,2.2351854853514856,1.8,1.03820816846929,0.8,0.21512998875724362,0.26666666666666666,0.014
158,0,No shift,0.8032941374342866,1.0,0.7939096254515738,0.8,0.3073173734909403,0.05533333333333333,0.0
158,1,Mild shift,1.1365562299200667,1.25,0.88913127711323,0.8,0.21633184067499606,0.10166666666666667,0.001
158,2,Moderate shift,1.4646631007182644,1.5,0.889864363443763,0.8,0.12100322293201188,0.16833333333333333,0.004
158,3,Strong shift,2.101365036984052,1.8,0.7902302100087397,0.8,0.16906241395848462,0.26766666666666666,0.014
159,0,No shift,1.0773538104938059,1.0,0.9858861433264137,0.8,0.23470640827589365,0.05333333333333334,0.0
159,1,Mild shift,1.5241979775172736,1.25,0.9094362881395014,0.8,0.1677417045087208,0.09466666666666666,0.0
159,2,Moderate shift,1.6427626396272712,1.5,1.058113734508652,0.8,0.1153050664036158,0.15833333333333333,0.0
159,3,Strong shift,1.565901864373544,1.8,0.504317040113275,0.8,0.19850431752495418,0.257,0.011
160,0,No shift,1.1891212782047722,1.0,0.5095514745100794,0.8,0.10450992898450685,0.057666666666666665,0.0
160,1,Mild shift,1.4087485949818397,1.25,0.7657612567929907,0.8,0.15823128959838156,0.09266666666666666,0.001
160,2,Moderate shift,1.6314011868295935,1.5,0.5145777859059916,0.8,0.18730457399506653,0.15,0.002
160,3,Strong shift,1.5330219551357946,1.8,1.0851275719565636,0.8,0.13187941601361963,0.25266666666666665,0.017
161,0,No shift,1.1002160892306219,1.0,0.6968970372052006,0.8,0.185000372561231,0.059333333333333335,0.0
161,1,Mild shift,1.5721206528789304,1.25,0.7878340635662477,0.8,0.2720651642198428,0.10033333333333333,0.001
161,2,Moderate shift,1.8949650730570553,1.5,0.7011458666443425,0.8,0.39753676324409537,0.164,0.006
161,3,Strong shift,1.387276541624411,1.8,0.916456509847598,0.8,0.3277570359722908,0.2673333333333333,0.022
162,0,No shift,0.8905646398688375,1.0,0.5155097906173465,0.8,0.3164066520545883,0.050333333333333334,0.0
162,1,Mild shift,1.2831132661883182,1.25,0.787521376721705,0.8,0.28189453711425494,0.08833333333333333,0.0
162,2,Moderate shift,1.3158330659654272,1.5,0.8238867503848557,0.8,0.2229290415906809,0.16133333333333333,0.003
162,3,Strong shift,1.9264263008795992,1.8,0.7374663050040585,0.8,0.33210824480528944,0.2683333333333333,0.013
163,0,No shift,1.05284184804918,1.0,0.8131591331732366,0.8,0.13838270184759943,0.06233333333333333,0.001
163,1,Mild shift,1.0681034792027988,1.25,0.5965585814141594,0.8,0.14272649991513695,0.10133333333333333,0.001
163,2,Moderate shift,1.4597406754401323,1.5,0.6450544427986562,0.8,0.1259869956192725,0.17433333333333334,0.004
163,3,Strong shift,2.0120262099271553,1.8,0.9355143353467843,0.8,0.13563794861794234,0.27566666666666667,0.024
164,0,No shift,0.9452801413261946,1.0,0.625741023776621,0.8,0.11501486844855066,0.05466666666666667,0.0
164,1,Mild shift,1.1389338435189609,1.25,0.6168125942091696,0.8,0.1241745720184133,0.09366666666666666,0.0
164,2,Moderate shift,1.3918049939752206,1.5,0.6621378895518694,0.8,0.11826240465974394,0.164,0.008
164,3,Strong shift,1.8354963079743427,1.8,0.9124168026474246,0.8,0.13260573536328388,0.26366666666666666,0.018
165,0,No shift,1.2614713488861384,1.0,1.153489048595851,0.8,0.3273061873845341,0.05533333333333333,0.0
165,1,Mild shift,1.3777881027099919,1.25,1.0754254755340034,0.8,0.351715378012059,0.09666666666666666,0.001
165,2,Moderate shift,1.621889922999974,1.5,0.9132279847415417,0.8,0.3236535295579287,0.16833333333333333,0.002
165,3,Strong shift,1.4685641436756869,1.8,0.7717067316956602,0.8,0.31915884992852533,0.2723333333333333,0.015
166,0,No shift,0.7386114671979757,1.0,0.8873806109231979,0.8,0.4040204673625587,0.05266666666666667,0.0
166,1,Mild shift,0.9885024299820273,1.25,0.7985855684091973,0.8,0.22595045414256865,0.09,0.0
166,2,Moderate shift,1.5541478771343467,1.5,0.9749568931893636,0.8,0.21258103959404165,0.15833333333333333,0.005
166,3,Strong shift,2.0717400383561997,1.8,0.47275017561165134,0.8,0.2358968881117413,0.26066666666666666,0.016
167,0,No shift,0.25258055444081423,1.0,0.8127904286989809,0.8,0.16938647542694538,0.056,0.0
167,1,Mild shift,0.7363422743605322,1.25,0.7778800515716044,0.8,0.059614791710668504,0.088,0.002
167,2,Moderate shift,0.9484428657868991,1.5,0.7916394086645028,0.8,0.13599932180111401,0.16333333333333333,0.003
167,3,Strong shift,2.352262388341803,1.8,0.894072348308915,0.8,0.10015163911132363,0.263,0.013
168,0,No shift,1.2997510286122678,1.0,1.1561714086396184,0.8,0.18382321991077885,0.051333333333333335,0.0
168,1,Mild shift,1.4645787892632618,1.25,1.1895617901193392,0.8,0.17883610146913026,0.09133333333333334,0.001
168,2,Moderate shift,1.7337972708023242,1.5,0.9460143217494457,0.8,0.2605929426428785,0.15633333333333332,0.006
168,3,Strong shift,1.4797775734349667,1.8,0.7103322218205155,0.8,0.2844447149010056,0.261,0.019
169,0,No shift,1.1761795225691063,1.0,0.6214533169158671,0.8,0.3075681801089558,0.06133333333333333,0.001
169,1,Mild shift,1.3236179484394777,1.25,0.5538886544162409,0.8,0.14201633081055495,0.1,0.001
169,2,Moderate shift,1.4757875704092498,1.5,0.5666580306328465,0.8,0.14143380266498806,0.17666666666666667,0.009
169,3,Strong shift,1.8500638225254962,1.8,0.8315057380814124,0.8,0.1444144258399716,0.278,0.021
170,0,No shift,0.871676711666092,1.0,0.8241190507030441,0.8,0.1690821546201047,0.04666666666666667,0.0
170,1,Mild shift,1.189668063031387,1.25,0.5009313909381578,0.8,0.1795114647310241,0.09266666666666666,0.0
170,2,Moderate shift,1.3881283910017834,1.5,0.6939056724301549,0.8,0.0731418999504236,0.17266666666666666,0.005
170,3,Strong shift,1.8092944223608431,1.8,0.9044922379571406,0.8,0.24276317813338927,0.27566666666666667,0.018
171,0,No shift,1.026003437431878,1.0,0.6246312936467636,0.8,0.18492225257084768,0.054,0.0
171,1,Mild shift,1.2357013794840208,1.25,0.8089023797659585,0.8,0.16037433840297344,0.091,0.0
171,2,Moderate shift,1.4553506567301757,1.5,0.6468936845087764,0.8,0.2205021000432621,0.16266666666666665,0.007
171,3,Strong shift,1.798022121560719,1.8,0.9691756988885989,0.8,0.28886181710443526,0.25866666666666666,0.018
172,0,No shift,1.0787644785540174,1.0,0.6731531714406539,0.8,0.16026614493159455,0.050333333333333334,0.001
172,1,Mild shift,1.204546926032069,1.25,0.9650415745290277,0.8,0.2465774867910318,0.091,0.002
172,2,Moderate shift,1.5119445516866645,1.5,0.9306611234247427,0.8,0.28061293829865364,0.16433333333333333,0.003
172,3,Strong shift,1.8944488414461869,1.8,0.8065025351860018,0.8,0.42341624109670595,0.2613333333333333,0.008
173,0,No shift,1.0993241174535813,1.0,0.9454800423662739,0.8,0.21805998616977795,0.04833333333333333,0.0
173,1,Mild shift,1.1173058154372622,1.25,0.971041804755326,0.8,0.18283062369268313,0.09433333333333334,0.0
173,2,Moderate shift,1.4030502209571651,1.5,0.9219200277468018,0.8,0.09919636534592216,0.16333333333333333,0.004
